"MMM.Close","AXP.Close","AMGN.Close","AAPL.Close","BA.Close","CAT.Close","CVX.Close","CSCO.Close","KO.Close","DOW.Close","GS.Close","HD.Close","HON.Close","IBM.Close","INTC.Close","JNJ.Close","JPM.Close","MCD.Close","MRK.Close","MSFT.Close","NKE.Close","PG.Close","CRM.Close","TRV.Close","UNH.Close","VZ.Close","V.Close","WBA.Close","WMT.Close","DIS.Close"
145.729996,85.330002,242.740005,78.752502,128.910004,108.610001,93.370003,43.32,45.540001,33.900002,183.160004,236.559998,134.279999,122.589996,60.130001,149.110001,89.970001,180.880005,77.910004,186.740005,90.93,115.309998,182.669998,95.510002,288.690002,56.400002,183.559998,41.709999,123.669998,107.769997
141.520004,83.139999,237.210007,77.852501,125.220001,105,91.099998,43.220001,44.82,33.790001,177.210007,232.899994,127.589996,120.260002,58.389999,147.139999,87.029999,176.539993,77.190002,182.509995,88.260002,114.550003,177.539993,93.959999,287.700012,55.459999,179.470001,40.529999,123.779999,104.559998
136.119995,78.029999,236.830002,76.912498,121.5,104.480003,88.699997,41.950001,43.939999,32.349998,171.800003,230.100006,122.970001,115.730003,57.740002,147.130005,84.029999,172.820007,77.889999,179.75,86.019997,113.919998,169.639999,89.860001,278,54.849998,177.089996,38.349998,123.709999,102.919998
135.990005,83.809998,237.979996,77.385002,122.519997,106.190002,90.050003,43.849998,43.700001,33.509998,174.449997,234.479996,127.050003,116.949997,59.080002,147.639999,87.519997,175.410004,80.050003,180.529999,86.550003,113.809998,167,90.220001,290.609985,54.91,180.899994,38.849998,123.419998,105.910004
138.690002,82.220001,240.199997,76.927498,120,107.919998,89.160004,44.27,43.259998,33.560001,171.869995,239.330002,125.410004,116.980003,58.279999,150.440002,85.900002,173.809998,79.779999,183.160004,86.989998,114.610001,171.330002,90.309998,290.959991,54.709999,183.490005,38.400002,125.940002,109.050003
149.270004,88.410004,233.190002,78.739998,135.440002,115.019997,92.550003,45.060001,44.970001,36.740002,181.880005,245.350006,136.039993,121.559998,59.919998,150.520004,90.449997,179.830002,79.720001,184.910004,91.040001,116.209999,172.5,95.300003,293.359985,55.720001,191.380005,40.860001,127.660004,116.849998
148.380005,87.260002,227.429993,78.285004,130.440002,112.080002,89.620003,44.610001,44.540001,35.639999,177.830002,238.100006,131.949997,120.290001,60.290001,149.020004,88.669998,179.570007,77.550003,183.630005,91.510002,112.440002,176.039993,93.269997,289.049988,54.380001,189.360001,39.77,124.949997,114.370003
149.679993,90.730003,227.869995,79.807503,133.320007,115.690002,93,45.439999,45.889999,36.18,181.440002,238.190002,136.029999,121.379997,63.099998,147.679993,91.330002,184.100006,76.889999,185.660004,92.949997,113.279999,176.929993,95.540001,287.98999,54.259998,193.860001,40.139999,125.449997,119.919998
145.809998,89.830002,224.779999,79.212502,139,114.059998,92.040001,44.639999,45.169998,35.82,180.100006,240.880005,137.690002,119.120003,61.98,146.710007,90.169998,185.080002,76.550003,183.429993,94.260002,111.620003,175.259995,99.169998,286.910004,53.970001,190.619995,39.75,124.989998,117.830002
146.440002,89.330002,226.429993,79.722504,137.529999,112.470001,90.279999,44.900002,45.029999,36.119999,179.929993,241.880005,139.179993,118.389999,62.259998,144.369995,89.470001,184.410004,76.370003,183.509995,93.75,112.599998,177.850006,100.099998,289.940002,54.099998,190.860001,39.599998,124.330002,118.019997
152.080002,94.32,222.399994,79.182503,144.729996,117.410004,93.300003,44.84,46.09,38.790001,196.059998,242.479996,144.940002,121.760002,62.34,144.559998,95.82,184.839996,77.260002,181.570007,96.620003,112.029999,176.520004,103.360001,294.890015,54.299999,193.220001,42.16,123.860001,120.949997
158.149994,101.230003,224.809998,79.527496,149.520004,122.419998,93.900002,45.959999,46.73,39.82,209.660004,247.360001,148.589996,125.540001,63.560001,144.889999,101.370003,187.720001,77.550003,181.809998,99.870003,113.889999,176.600006,106.82,303.769989,55.139999,192.820007,42.970001,122.480003,121.529999
156.820007,98.059998,224.130005,79.5625,149.820007,120.739998,90.870003,45.599998,47.09,38.709999,201.220001,245.139999,147.559998,124.529999,61.700001,146.970001,99.860001,188.729996,79.040001,181.399994,98.459999,116.059998,181.100006,107.589996,303.970001,55.720001,194.259995,41.830002,123.690002,116.75
156.440002,95.07,229.699997,79.485001,145.850006,120.129997,91.699997,47.82,46.68,38.599998,196.490005,248.479996,145.850006,124.900002,62.93,148.75,97.309998,186.320007,80.720001,183.25,98.580002,115.919998,174.789993,106.980003,304.850006,57.380001,195.240005,42.939999,124.059998,117.300003
155.580002,96.75,226.910004,80.462502,151.389999,120.5,92.790001,46.299999,46.990002,38.610001,199.929993,247.289993,146.179993,124.889999,61.860001,147.190002,98.599998,187.410004,79.559998,182.830002,99.540001,117.25,176.360001,109.150002,305.929993,55.779999,194.350006,43.299999,123.959999,118.769997
157.639999,99.07,223.720001,80.834999,153.309998,123.32,94.690002,46.889999,46.900002,40.599998,204.139999,252.710007,148.350006,126,62.119999,148.25,98.93,187.589996,80.839996,184.910004,100.739998,118.059998,174.229996,111,306.309998,56.400002,196.360001,43.549999,123.940002,118.75
161.210007,105.400002,221,81.279999,173.160004,127.089996,97.18,46.939999,47.900002,41.630001,210.570007,251,153.350006,129.050003,61.93,148.649994,104.269997,193.289993,82.059998,185.360001,104.110001,118.529999,174.990005,114.470001,305.350006,56.830002,196.869995,43.610001,123.470001,122.18
162.550003,106.540001,220.880005,80.580002,184.300003,128.960007,96.279999,46.860001,47.919998,42.709999,214.820007,248.949997,155.910004,128.889999,62.970001,146.729996,106.440002,193.240005,81.550003,182.919998,101.279999,116.050003,171.440002,118,298.079987,57.220001,193.639999,44.200001,122.110001,123.690002
167.410004,109.730003,225.669998,82.875,205.429993,135.119995,100.809998,47.830002,49.09,43.970001,217.919998,254.899994,161.369995,132.059998,64.339996,147.300003,111.230003,197.160004,82.260002,187.199997,102.709999,118.330002,173.880005,124.360001,311.850006,57.740002,199.610001,45.349998,121.559998,124.82
166.869995,113.669998,225.75,83.364998,230.5,137.720001,103.239998,48.130001,49.849998,45.900002,220.809998,256.769989,162.919998,135.75,63.669998,146.770004,113.449997,202.649994,82.900002,188.360001,104.290001,119.050003,176.550003,128,309.480011,58.09,199.600006,47.02,121.239998,127.279999
166.699997,110.459999,224.899994,85.997498,216.740005,134.190002,101.529999,48.049999,49,44.41,218.100006,256.76001,158.100006,131.869995,63.040001,145.960007,110.540001,199.520004,82.260002,189.800003,102.629997,118.339996,174.559998,125.419998,309.209991,57.860001,199.080002,45.279999,121.349998,123.889999
163.899994,106.160004,227.119995,88.209999,203.410004,132.440002,97.580002,47.419998,48.619999,43.580002,213.520004,254.449997,154.119995,129.869995,63.869999,147.800003,106.059998,195.800003,81.769997,196.839996,102.120003,119.230003,182.100006,120.980003,305.75,58.049999,200.479996,44.279999,121.160004,122.18
152.380005,98.599998,218.899994,83.974998,170,121.550003,89.370003,43.669998,45.540001,39.259998,194.130005,239.470001,143.440002,118.010002,59.700001,140.869995,97.209999,187.509995,77.349998,186.270004,95.169998,116.260002,172.050003,110.550003,283.730011,56.450001,188.880005,40.75,120.089996,112.639999
154.869995,101.68,217.899994,84.699997,189.509995,123.150002,92.389999,45.07,45.599998,41.23,201.779999,242.449997,144.509995,121.910004,59.330002,142.149994,99.870003,189.169998,76.300003,187.740005,96.43,115.620003,175.110001,113.330002,285.149994,56.529999,192.259995,41.400002,117.739998,115.489998
157.729996,103.949997,219.779999,85.747498,190.940002,123.610001,91.230003,45.349998,46.299999,41.98,206.309998,241.360001,146.630005,121.650002,60.099998,141.25,101.25,189.490005,74.019997,188.940002,97.839996,116.690002,178.610001,114.849998,286.279999,56.150002,191.759995,41.490002,118.080002,117.080002
159.669998,105.620003,226.869995,88.019997,197.770004,130.110001,94.029999,46.48,46.77,42.25,209.589996,249.949997,149.110001,125.150002,60.400002,144.460007,102.059998,190.320007,76.970001,193.570007,99.040001,118.129997,180.479996,116.150002,293,56.919998,192.880005,42.150002,119.650002,118.440002
159.220001,103.959999,225.970001,87.897499,192.539993,128.229996,91.540001,46.169998,46.580002,41.169998,206.190002,250.850006,148.339996,124.150002,60.490002,144.020004,99.480003,190.789993,76.290001,194.240005,99.209999,117.93,181.399994,114.82,292.600006,56.650002,193.559998,42.150002,119.029999,117.650002
159.210007,102.160004,230.320007,87.932503,192.289993,127.589996,91.940002,45.830002,46.990002,41.580002,203.839996,249.210007,148.229996,124.160004,60.080002,143.410004,98.940002,189.490005,76.220001,196.320007,98.449997,119.279999,187.660004,116.050003,291.480011,56.889999,193.910004,41.98,117.989998,118.370003
158.149994,100.940002,238.699997,87.43,187.020004,127.459999,90.629997,45.32,46.02,41.650002,201.630005,246.649994,145.369995,122.470001,59.619999,143.830002,97.809998,186.559998,77.900002,195.149994,95.779999,118.919998,186.949997,116.559998,291.23999,56.16,192.199997,44.130001,119.849998,114.349998
156.690002,99.440002,234.190002,89.717499,188.520004,125.790001,91.589996,45.16,45.740002,41.740002,203.419998,249.160004,144.940002,121.07,60.09,143.389999,96.75,187.460007,76.75,200.570007,99.510002,117.75,191.649994,116.230003,292.670013,55.66,194.960007,43.240002,121.68,115.919998
157.839996,99.419998,235.75,91.6325,187.880005,126.25,91.440002,45.470001,45.639999,41.349998,204.779999,250.309998,144.860001,119.410004,59.919998,142.860001,97.93,186.619995,77.120003,201.910004,101.919998,117.730003,189.059998,116.190002,297.600006,54.939999,197.970001,42.810001,121.07,116.589996
152.220001,95.480003,232.509995,90.014999,176.690002,122.059998,87.639999,44.75,44.650002,38.450001,198.020004,246.130005,138.350006,116.419998,59.09,139.820007,94.660004,184.289993,75.870003,197.839996,100.080002,116.419998,185.550003,112.860001,289.179993,53.93,191.410004,41.169998,120.300003,112.07
154.669998,97.849998,235.110001,91.209999,174.880005,124.709999,89.209999,45.220001,44.93,39.98,207.100006,245.380005,142.460007,119.029999,58.509998,139.669998,97.959999,182.759995,76.57,200.339996,101.400002,117.889999,188.339996,114.620003,296.220001,54.279999,193.979996,42.040001,119.709999,111.360001
152.520004,93.419998,232.839996,88.407501,170.009995,122.389999,86.459999,46.310001,43.57,39.799999,189.190002,241.009995,138.210007,117.190002,57.5,137.809998,92.589996,179.740005,75.190002,196.330002,93.669998,115.230003,183.169998,111,286.880005,53.16,189.270004,41.169998,118.32,109.099998
155.570007,94.519997,231.559998,90.445,194.490005,125.25,87.669998,46.150002,44.360001,40.98,193.470001,246.119995,143.240005,119.75,58.27,139.039993,93,182.800003,76.120003,198.440002,95.870003,117.660004,183.330002,112.900002,289.76001,54.689999,191.380005,42.32,119.059998,111.519997
155.990005,95.199997,235.860001,91.199997,183.300003,126.5,89.230003,46.639999,44.68,40.759998,197.619995,250.509995,144.589996,120.769997,59.830002,140.630005,94.059998,184.470001,77.330002,203.509995,98.050003,119.57,187.330002,114.050003,294.950012,55.130001,193.169998,42.389999,119.779999,111.510002
155.429993,94.050003,255.119995,91.027496,180.320007,126.059998,87.620003,46.060001,44.82,40.75,197.570007,248.149994,144.110001,118.540001,58.810001,140.380005,93.260002,184.660004,78.120003,204.699997,97.400002,119.980003,191.889999,112.5,297.730011,54.669998,193.779999,40.880001,119.690002,113.010002
157.039993,94.330002,258.23999,91.027496,180.809998,127.720001,88.309998,45.630001,44.880001,41.59,197.399994,248.5,145.020004,119.699997,59.130001,140.970001,92.660004,183.520004,78.779999,206.259995,98.43,120.879997,192.529999,112.459999,298.26001,54.790001,195.669998,41.98,119.209999,112.18
158.100006,96.580002,256.25,93.462502,187.910004,129.429993,88.57,46.419998,45.23,42.450001,207.360001,249.550003,147.220001,120.190002,59.540001,142.979996,95,188.5,79.580002,210.699997,99.949997,121.629997,197.720001,114.57,302.809998,55.240002,197.759995,43.16,118.889999,114.43
154.820007,93.010002,253.149994,93.172501,178.880005,127.199997,86.309998,45.630001,45.209999,41.689999,199.360001,247.350006,144.970001,117.580002,58.310001,142.850006,92.32,185.820007,78.720001,208.25,97.07,122.220001,196.380005,112.480003,296.649994,55.040001,194.199997,42.220001,126.949997,113.629997
154.580002,92.900002,251.589996,95.342499,180.080002,128.130005,86.349998,45.810001,45.07,40.349998,202.25,249.169998,145.589996,117.709999,58.610001,143.270004,93.300003,185.850006,77.919998,212.830002,98.839996,122.889999,200.279999,113.18,298.359985,55.380001,195.070007,42.290001,124.440002,116.660004
151.449997,90.57,251.660004,95.752502,173.279999,125.730003,82.739998,46.700001,43.91,39.439999,196.830002,247.960007,141.369995,115.709999,58.419998,142.490005,91.279999,184.330002,76.690002,214.320007,96.989998,122.480003,200.740005,110.040001,291.160004,53.939999,192.210007,39.009998,127.75,116.809998
152.850006,93.230003,249.039993,95.919998,178.440002,128.009995,85.230003,46.66,45.150002,40.759998,205.559998,250.110001,142.449997,118.349998,59.529999,142.369995,96.269997,184.880005,76.730003,213.669998,97.989998,123.889999,198.880005,113.839996,291.230011,54.490002,192.550003,40.119999,130.679993,119.339996
154.800003,93.559998,250.039993,95.477501,175.649994,130.570007,85.400002,45.93,45.25,41.240002,208.880005,249.619995,143.490005,119.199997,58.580002,145.210007,97.650002,184.919998,77.349998,207.070007,96.459999,124.050003,188.339996,114.239998,299.709991,54.450001,189.020004,39.580002,129.520004,116.220001
158.539993,94.839996,253.089996,97.057503,179.960007,136.880005,88.349998,46.259998,45.869999,42.439999,214.009995,257.790009,148.100006,120.599998,58.98,147.919998,98.209999,190.720001,78.25,208.350006,96.760002,125.089996,189.559998,118.550003,308.519989,55.439999,193.330002,40.110001,132.009995,118.660004
159.330002,97.360001,253.309998,97.724998,187.940002,138.360001,88.889999,46.400002,46.400002,43.330002,216.899994,257.799988,151.929993,123,59.029999,148.259995,99.730003,191.770004,79.440002,208.039993,98.540001,124.5,188.089996,119.139999,304.070007,55.060001,196.550003,40.68,132,120.900002
160.5,96.32,255.199997,96.522499,178.699997,138.559998,88.360001,45.779999,46.150002,43.830002,214.669998,258.079987,153.080002,124.010002,59.139999,149.25,100.010002,190.919998,79.400002,203.919998,97.260002,124.760002,185.509995,120.5,307.149994,55.779999,193.5,41.349998,132.199997,119.43
159.830002,95.18,258.459991,96.327499,175.660004,136.899994,87.190002,46.75,46.82,43.669998,211.410004,260.380005,155,125.110001,60,149.350006,98.160004,191.479996,79.870003,202.880005,96.279999,125.629997,187.779999,119.160004,306.529999,56.299999,195.089996,41.419998,131.740005,118.650002
156.369995,94,260.950012,98.357498,174.419998,134.630005,85.269997,46.970001,46.119999,42.299999,211.710007,260.170013,153.389999,126.370003,61.150002,149.600006,97.300003,191.610001,79.410004,211.600006,95.650002,125.239998,195.089996,118.769997,303.459991,55.869999,198.470001,40.459999,131.470001,117.790001
157.800003,96.330002,257.910004,97,178.630005,135.869995,91.389999,47.02,47.200001,43.040001,212.020004,262.420013,154.759995,126.059998,60.700001,149.740005,99.410004,192.979996,78.889999,208.75,98.360001,125.07,190.800003,120.419998,305.109985,55.84,196.479996,40.41,132.330002,118.620003
158.710007,96.540001,256.980011,97.272499,179.789993,136.979996,91.040001,46.900002,48.48,44.34,206,265.170013,154.610001,128.669998,61.049999,150.009995,98.690002,198.619995,78.779999,211.75,98.910004,126.139999,191.309998,122.239998,306.709991,55.75,198.860001,40.689999,132.660004,119.029999
159.289993,96.669998,252.240005,92.845001,176.449997,136.600006,91.010002,47.41,48.279999,42.82,203.020004,263.809998,153.729996,127.330002,60.400002,149.610001,98.980003,197.550003,78.059998,202.539993,98.300003,126.160004,188.539993,118.610001,302.970001,55.849998,197.429993,40.34,131.639999,118.120003
159.839996,95.330002,247.979996,92.614998,173.759995,137.580002,90.129997,46.400002,48.490002,42.610001,201.470001,265.309998,149.429993,125.790001,50.59,148.119995,98.279999,198.720001,77.099998,201.300003,98.43,125.959999,188.490005,118.279999,300.790009,56.849998,195.149994,40.509998,131.240005,117.610001
163.240005,95.790001,253.649994,94.809998,170.210007,139.889999,91.040001,47.189999,48.48,44,203.020004,267.420013,150.759995,126.209999,49.57,147.179993,96.900002,201.25,78.93,203.850006,97.209999,126.32,190.960007,116.629997,298.600006,56.869999,196.910004,39.84,131.210007,116.309998
155.330002,94.419998,255.270004,93.252502,170.839996,138.029999,89.110001,46.279999,48.18,42.619999,201.619995,265.279999,152.009995,124.470001,49.240002,146.830002,97.32,196.240005,79.690002,202.020004,96.269997,127.879997,189.5,115.029999,299.929993,57.48,196.740005,40.68,131.759995,116.18
156.25,96.690002,248.850006,95.040001,166.009995,140.529999,90.07,46.709999,48.02,43.52,202.580002,264.660004,154.580002,125.32,48.07,146.539993,99.68,196.210007,79.349998,204.059998,96.970001,128.309998,193.610001,116.849998,306.679993,57.450001,198.580002,41.16,130.690002,115.610001
152.119995,94.650002,246.139999,96.190002,161.949997,136.729996,86.269997,46.439999,47.689999,41.73,199.529999,266.309998,149.160004,122.900002,47.990002,146.839996,97.019997,195.410004,78.989998,203.899994,96.82,131.419998,191.699997,115.93,305.230011,57.299999,194.059998,40.639999,130.119995,115.660004
150.470001,93.32,244.669998,106.260002,158,132.880005,83.940002,47.099998,47.240002,41.060001,197.960007,265.48999,149.369995,122.940002,47.73,145.759995,96.639999,194.279999,80.239998,205.009995,97.610001,131.119995,194.850006,114.419998,302.779999,57.48,190.399994,40.709999,129.399994,116.940002
150.410004,93.540001,247.360001,108.9375,162.270004,131.779999,84.809998,47.16,46.299999,40.09,199.389999,266.179993,148.529999,124.309998,48.299999,147.350006,96.099998,194.399994,82.540001,216.539993,98.330002,131.289993,203.190002,114.400002,303.609985,57.240002,190.690002,41.080002,129.300003,116.349998
151.210007,93.190002,243.589996,109.665001,165.070007,131.520004,86.489998,47.669998,46.689999,41.32,201.639999,267.869995,147.330002,125.839996,49.130001,147.220001,95.550003,199.360001,81.669998,213.289993,97.330002,133.789993,201.410004,113.099998,304.5,57.91,192.289993,40.93,131.639999,117.290001
155.350006,95.389999,241.470001,110.0625,174.279999,134.970001,87.199997,47.330002,47.220001,41.990002,204.520004,267.480011,150.820007,125.449997,48.919998,148.399994,97.209999,199.259995,81.639999,212.940002,100.940002,133.440002,202.639999,115.080002,312.470001,57.540001,196.100006,40.810001,129.809998,127.610001
156,95.919998,241.550003,113.902496,172.199997,134.389999,87.470001,47.77,47.48,42.049999,204.25,269.369995,152.580002,126.120003,48.57,147.550003,97.239998,203.179993,81.050003,216.350006,100.449997,132.710007,207.789993,113.739998,314.059998,57.830002,198.770004,40.889999,129.350006,130.820007
158.330002,99.160004,240.690002,111.112503,170.020004,134.919998,86.800003,47.43,47.799999,42.630001,208.270004,271.640015,155.110001,124.959999,48.029999,148.600006,99.379997,204.600006,81.019997,212.479996,101.860001,133.550003,201.050003,117.360001,317.029999,58.529999,196.360001,41.52,129.970001,129.929993
161.440002,101.620003,238.169998,112.727501,179.410004,142.020004,89.730003,47.73,47.720001,44.799999,209.380005,274.730011,159.429993,127.110001,49.220001,148.029999,100.639999,204.119995,80.910004,208.25,105.410004,134.100006,197.160004,119.120003,319.100006,58.990002,196.789993,42.860001,131.880005,128.789993
163.380005,103.260002,234.649994,109.375,180.130005,142.529999,89.620003,47.189999,47.93,44.5,211.059998,274.920013,160.279999,126.75,48.189999,146.970001,103.82,205,80.910004,203.380005,105.120003,133.229996,191.990005,119.919998,315.549988,58.509998,197.770004,41.849998,130.199997,130.490005
164.259995,101.68,241.720001,113.010002,175.440002,142.570007,90.720001,48.099998,48.43,44.279999,212.130005,281.579987,160.070007,126.699997,49.189999,149.660004,102.940002,206.020004,82.68,209.190002,105.220001,135.460007,192.619995,118.860001,322.269989,58.599998,198.740005,41.82,131.889999,131.789993
165.860001,100.419998,240.460007,115.010002,174.729996,140.669998,89.82,42.720001,48.380001,44.43,208.389999,281.660004,158.979996,125.029999,48.560001,148,102.370003,206.490005,83.540001,208.699997,106.519997,135.779999,195.139999,119.269997,321.519989,58.52,197.580002,41,131.850006,130.960007
166.100006,100.410004,239.710007,114.907501,178.080002,139.960007,90.349998,42.5,48.450001,44.869999,207.970001,280.549988,160.279999,125.269997,48.889999,148.240005,102.410004,207.029999,83.480003,208.899994,106.43,135.100006,193.460007,118.599998,323.700012,58.790001,196.639999,41.91,132.600006,130.529999
164.710007,97.550003,243.009995,114.607498,172.009995,138.720001,90.769997,42.09,48.209999,44.459999,203.070007,288.23999,158.759995,124.440002,48.93,148.990005,99.709999,208.669998,84.760002,210.279999,105.660004,135.5,196.740005,115.910004,320.51001,58.779999,199.429993,41.18,135.600006,129.369995
164.380005,96.669998,241.5,115.5625,170.229996,138.369995,87.629997,41.98,48.419998,44.709999,201.309998,285,157.380005,124.919998,48.650002,150.089996,98.32,210.320007,84.559998,211.490005,106.970001,136.509995,204.009995,114.93,316.809998,59.18,199.009995,40.759998,134.710007,128.919998
163.970001,96.889999,240.490005,115.707497,169.270004,138.020004,86.389999,41.869999,47.369999,44.639999,203.020004,282.859985,156.850006,123.839996,48.330002,150.389999,98.550003,209.509995,85.029999,209.699997,108.389999,135.770004,205.110001,113.199997,315.399994,59.049999,200.990005,40.25,132.410004,127.769997
162.970001,96.720001,238.729996,118.275002,169.580002,137.479996,84.809998,42.310001,47.349998,43.689999,201.850006,280.679993,156.169998,123.150002,49.169998,151.419998,97.370003,209.880005,85.029999,214.580002,108.010002,136.850006,209.509995,112.529999,313.329987,58.959999,204.149994,39.709999,130.570007,128.119995
161.710007,96.150002,237.639999,124.370003,167.5,138.429993,85.080002,42.25,47.279999,43.59,202.429993,283.230011,157.5,123.160004,49.279999,152.759995,97.32,211.570007,84.980003,213.020004,109.75,137.440002,207.529999,111.830002,314.140015,58.990002,204.130005,39.459999,131.630005,127.440002
163.529999,99.330002,235.570007,125.857498,178.270004,141.679993,87.199997,42.18,47.970001,46.119999,207.339996,286.75,159.369995,125.68,49.139999,152.149994,100.059998,212.619995,85.419998,213.690002,111.830002,138.509995,208.460007,114.900002,308.839996,59.57,206.410004,39.740002,131.330002,130.690002
163.100006,99.050003,248.220001,124.824997,174.729996,141.149994,86.129997,41.959999,47.91,45.59,206,286.130005,164.529999,124.639999,49.43,152.059998,100.5,212.649994,85.68,216.470001,111.510002,139.059998,216.050003,115.620003,312.220001,59.419998,208.100006,39.5,130.630005,129.789993
163.899994,98.400002,250.179993,126.522499,171.899994,141.830002,84.779999,42.25,48.16,46.34,207.220001,291.929993,165.309998,124.169998,49.549999,152.300003,99.089996,213.759995,85.540001,221.149994,111.529999,138.389999,272.320007,113.540001,308.820007,59.459999,210.259995,38.669998,130.699997,132.179993
164.080002,101.529999,252.809998,125.010002,174.199997,143.369995,84.910004,42.290001,48.23,46.16,210.149994,288.630005,165.990005,124.650002,49.400002,152.979996,102.349998,212.190002,85.82,226.580002,110.839996,138.210007,276.320007,117.18,311.670013,59.43,211.029999,39.34,136.630005,133.729996
165.660004,102.540001,253.119995,124.807503,175.800003,143.630005,85.629997,42.200001,49.830002,46.049999,207.710007,286.290009,168.380005,125.07,50.43,153.639999,102.769997,214.910004,85.650002,228.910004,112.290001,138.770004,271.100006,115.889999,314.369995,59.259998,215.710007,38.759998,140.300003,135.539993
163.020004,101.589996,253.320007,129.039993,171.820007,142.309998,83.93,42.220001,49.529999,45.119999,204.869995,285.040009,165.550003,123.309998,50.950001,153.410004,100.190002,213.520004,85.269997,225.529999,111.889999,138.330002,272.649994,116.040001,312.549988,59.27,211.990005,38.02,138.850006,131.869995
164.800003,102.470001,250.860001,134.179993,172.100006,146.050003,83.080002,42.029999,49.119999,47.27,205.460007,285.940002,167.970001,123.400002,50.790001,151.520004,100.139999,212.690002,84.43,227.270004,114.839996,138.179993,281.25,114.690002,312.829987,59.16,213.350006,36.759998,147.589996,133.550003
169.509995,104.400002,258.119995,131.399994,174.779999,149.270004,83.190002,42.419998,51.189999,49.220001,210.039993,287.200012,172.470001,128.179993,52.25,153.830002,101.650002,216.229996,86.93,231.649994,116.800003,140.509995,276.690002,117.480003,320.23999,60.529999,216.479996,37.169998,147.679993,135.389999
166.309998,104.459999,247.910004,120.879997,168.770004,146.759995,82.279999,40.950001,50.48,48.389999,207.559998,274.630005,166.300003,124.449997,50.389999,149.550003,101.330002,213.800003,85.489998,217.300003,112.849998,138.259995,265.01001,115.349998,316.230011,60.610001,208.960007,37.09,144.539993,133.240005
165.770004,105.669998,248.399994,120.959999,171.050003,148.179993,81.93,40.82,51.040001,48.599998,210.940002,269.660004,166.690002,122.300003,50.080002,148.589996,103.519997,211.729996,85.239998,214.25,112.400002,137.960007,254.699997,116.57,312,60.48,204.660004,36.889999,142.830002,131.990005
163.169998,103.669998,241.179993,112.82,161.080002,148.520004,78.970001,40,49.810001,47.93,202.479996,269.26001,164.270004,121.209999,48.91,147.259995,99.919998,213.580002,83.330002,202.660004,112.720001,135.940002,241.270004,113.739998,307.25,59.959999,200.119995,36.099998,138.449997,134.199997
165.699997,103.779999,245.570007,117.32,160.779999,152.690002,80.029999,40.130001,50.189999,49.23,202.220001,277.040009,165.75,122.260002,49.619999,149.699997,100.870003,215.710007,84.879997,211.289993,114.900002,138.149994,250.429993,113.629997,312.019989,60.040001,204.059998,35.349998,139.889999,133.360001
163.149994,102.769997,240.639999,113.489998,157.690002,149.860001,78.150002,39.57,50,48.700001,200.009995,272.700012,164.270004,120.559998,48.959999,146.910004,99.830002,217.240005,83.57,205.369995,114.790001,136.699997,247.800003,111.800003,304.600006,59.529999,201.539993,34.669998,136.809998,133.220001
166.169998,103.360001,243.210007,112,160.229996,153.830002,77.690002,39.880001,51.060001,49.849998,200.919998,276.329987,166.449997,121.459999,49.279999,147.779999,101.07,218,84.480003,204.029999,118,138.139999,243.100006,113.400002,301.480011,59.790001,200.679993,34.700001,136.699997,131.75
168.460007,107.269997,246.75,115.360001,165.350006,153.509995,77.290001,40.369999,50.709999,50.09,201.339996,280.649994,168.470001,122.089996,49.41,148.350006,102.470001,220.559998,84.160004,205.410004,119.279999,138.630005,246.639999,114.459999,308.570007,60.32,204.979996,35.110001,137.320007,131.25
166.570007,106.68,248.350006,115.540001,163.490005,148.600006,76.349998,40.599998,51.049999,51.07,198,285.579987,168.300003,122.440002,50,148.889999,99.279999,222.369995,84.209999,208.779999,119.269997,138.630005,251.679993,112.150002,307.230011,60.599998,205.389999,35.27,137.360001,131.240005
169.509995,105.980003,247.759995,112.129997,167.460007,151.110001,78.559998,40.419998,50.790001,49.700001,200.679993,281.630005,170,124.220001,50.369999,148.399994,99.699997,224.809998,85.57,205.050003,118.589996,137.699997,250.600006,113.169998,306.519989,60.369999,205.130005,36.279999,136.259995,132.089996
172.380005,104.660004,248.080002,110.339996,167.529999,153.869995,78.790001,40.369999,50.549999,50.970001,194.830002,279.959991,170.339996,124.919998,50.32,147.169998,98.559998,222.580002,85.639999,202.910004,116.360001,137.520004,244.529999,112.599998,304.980011,60.59,205.270004,37.209999,136.690002,130.220001
169.550003,103.440002,247.720001,106.839996,161.139999,152.389999,78.209999,39.810001,50.450001,50.369999,194.860001,275.190002,168.699997,122.760002,49.889999,149.179993,98.349998,220.270004,85.809998,200.389999,114.660004,137.369995,242.779999,111.610001,308.019989,60.349998,202.610001,36.93,135.289993,128.630005
161.360001,98.169998,243.190002,110.080002,156.350006,145.330002,76.300003,39.040001,49.09,47.91,194,272.350006,161.369995,120.25,49.720001,145.100006,95.309998,216.410004,83.129997,202.539993,113.370003,136.710007,245.050003,109.449997,299.190002,59.610001,197.449997,35.790001,137.070007,125.410004
162.339996,98.480003,247.5,111.809998,156.800003,147.149994,75.529999,39.32,49.66,47.799999,191.619995,273.309998,162.679993,120.510002,49.950001,144.210007,94.269997,216.410004,82.940002,207.419998,116.870003,137.960007,247.779999,109.25,294.26001,59.82,200.559998,35.720001,138.309998,127.209999
